Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value
OUT_12639,2025,2,DIST_C_03,SKU_04,-4.816437520773603,-1565.361012969884
OUT_06123,2025,5,DIST_W_03,SKU_10,-5.306702036317855,-1959.3993891536988
OUT_03226,2024,4,DIST_W_03,SKU_07,-19.137620721067968,-12439.422480729994
OUT_03394,2023,5,DIST_W_02,SKU_07,-7.115361559522746,-4624.976230091005
OUT_03597,2024,3,DIST_W_01,SKU_10,-18.402992628491827,-6794.950760373448
OUT_15787,2024,1,DIST_NW_01,SKU_05,-53.88626193207784,-4849.733220498224
OUT_06766,2023,12,DIST_W_02,SKU_07,-37.20427904151618,-24182.79263296024
OUT_00990,2025,8,DIST_W_02,SKU_04,-22.861396638313103,-7429.914354591076
OUT_13506,2023,10,DIST_NW_01,SKU_09,-16.00359305609295,-35207.85742578517
OUT_08163,2024,2,DIST_W_01,SKU_01,-4.976714092535779,-1741.8565437875252
OUT_07782,2025,6,DIST_W_01,SKU_10,-5.23737067539996,-1933.789094107317
OUT_08518,2023,2,DIST_W_01,SKU_03,-9.039253886260571,-3163.75041526379
OUT_06548,2024,11,DIST_W_02,SKU_10,-4.568504541460251,-1686.8191293661764
OUT_17162,2025,8,DIST_S_01,SKU_05,-63.09901234673649,-5678.8923609984095
OUT_03272,2025,6,DIST_W_01,SKU_05,-14.934927871406238,-1344.1103573995465
OUT_12826,2023,10,DIST_C_02,SKU_03,-5.281527769182584,-1848.5521336444272
OUT_08145,2025,11,DIST_W_02,SKU_10,-19.88142664604396,-7340.868630086466
OUT_05052,2023,10,DIST_W_03,SKU_08,-34.07041774001625,-14990.973217656749
OUT_09943,2024,1,DIST_C_01,SKU_05,-22.585435867602516,-2032.7148993768144
OUT_07880,2023,4,DIST_W_02,SKU_04,-64.95049306212155,-21108.956079278643
OUT_12401,2023,5,DIST_C_03,SKU_07,-61.07311700627748,-39697.496941360674
OUT_06724,2023,8,DIST_W_02,SKU_06,-358.94461594207684,-30151.307210048864
OUT_14830,2023,4,DIST_NW_02,SKU_01,-84.44527663351708,-25333.56153765469
OUT_07558,2023,9,DIST_W_02,SKU_06,-60.533903437179504,-5084.835889559371
OUT_07490,2024,4,DIST_W_01,SKU_04,-37.026621841993006,-12033.656702714765
OUT_15769,2024,2,DIST_NW_01,SKU_10,-7.595003414817158,-2804.270602040278
OUT_17618,2024,3,DIST_S_01,SKU_08,-58.659783710593175,-25810.29196276284
OUT_13761,2023,9,DIST_NW_01,SKU_10,-19.14502600226574,-7068.943389632878
OUT_16673,2024,8,DIST_NW_02,SKU_09,-5.973305560206396,-13141.30604919966
OUT_14851,2025,5,DIST_NW_01,SKU_07,-12.96013704120464,-8424.048616028982
OUT_06609,2024,8,DIST_W_01,SKU_03,-8.234988304707569,-2882.231838107171
OUT_14700,2025,9,DIST_NW_01,SKU_05,-14.961241073522078,-1346.4976104566892
OUT_10163,2023,11,DIST_C_02,SKU_10,-9.465444573571052,-3494.8915534798166
OUT_12972,2025,11,DIST_C_03,SKU_07,-25.02657162712849,-16267.28005901089
OUT_04063,2025,5,DIST_W_01,SKU_08,-21.55724897159396,-9485.187908247464
OUT_19153,2025,3,DIST_S_02,SKU_07,-25.008506271748047,-16255.500369009971
OUT_00951,2024,4,DIST_W_02,SKU_08,-17.04575675034432,-7500.154384859487
OUT_14868,2025,2,DIST_NW_02,SKU_01,-29.895717790396667,-8968.711221970321
OUT_19490,2023,12,DIST_S_02,SKU_02,-24.15550789771907,-6119.40892972744
OUT_15213,2023,10,DIST_NW_02,SKU_09,-2.720814176918841,-5985.794256028837
OUT_01265,2024,4,DIST_W_02,SKU_07,-32.12190002670203,-20879.208350339104
OUT_19358,2023,2,DIST_S_01,SKU_04,-12.674633016993436,-4119.255225219205
OUT_15897,2025,11,DIST_NW_02,SKU_10,-3.607471139122713,-1331.9413978867913
OUT_05331,2023,9,DIST_W_03,SKU_07,-13.61703074644517,-8851.08944247227
OUT_11761,2024,6,DIST_C_02,SKU_03,-10.160257165859006,-3556.0612502335075
OUT_18807,2023,10,DIST_S_01,SKU_01,-5.381768410941017,-2368.02149540174
OUT_09339,2025,3,DIST_C_03,SKU_06,-57.25248272510402,-4809.2148151957845
OUT_04119,2023,6,DIST_W_02,SKU_07,-33.317980380765135,-21656.72560259129
OUT_06496,2023,11,DIST_W_03,SKU_08,-9.673265044255416,-4256.2504043532135
OUT_15566,2023,8,DIST_NW_01,SKU_09,-2.7863552887781644,-6129.9624598371565
OUT_06711,2023,5,DIST_W_02,SKU_06,-203.30022423965363,-17077.206485524668
OUT_06587,2023,5,DIST_W_03,SKU_06,-186.5608959797524,-15671.072219333557
OUT_17036,2023,9,DIST_S_02,SKU_09,-3.624477025578021,-7973.801982181792
OUT_13645,2025,1,DIST_NW_02,SKU_02,-99.0266473973943,-25086.727475505708
OUT_16753,2024,11,DIST_NW_02,SKU_08,-28.38284956857522,-12488.459461549284
OUT_02384,2024,5,DIST_W_01,SKU_02,-19.8306139878263,-5023.774266734873
OUT_18196,2024,7,DIST_S_01,SKU_10,-3.5017539281921346,-1292.958012830489
OUT_17524,2023,12,DIST_S_02,SKU_03,-33.338021230212455,-11668.293706719454
OUT_14363,2023,6,DIST_NW_02,SKU_02,-33.05562089960354,-8374.088557449757
OUT_13300,2025,3,DIST_NW_01,SKU_05,-10.392121338457818,-935.3294618579354
OUT_11893,2024,5,DIST_C_02,SKU_02,-17.355376895846547,-4396.66910536633
OUT_06119,2025,2,DIST_W_03,SKU_10,-35.73453229727472,-13194.2844706729
OUT_11849,2023,12,DIST_C_02,SKU_02,-27.65358120236467,-7005.585174293761
OUT_02085,2023,7,DIST_W_02,SKU_03,-22.43090533134141,-7850.79579485134
OUT_18431,2024,3,DIST_S_02,SKU_06,-119.74836234751167,-10058.860181963946
OUT_04957,2023,10,DIST_W_02,SKU_07,-12.371881754527532,-8041.768914003554
OUT_07321,2023,1,DIST_W_03,SKU_05,-119.04708690768209,-10714.231241412795
OUT_07316,2023,8,DIST_W_03,SKU_09,-31.688743295114783,-69715.26532354162
OUT_19685,2025,7,DIST_S_01,SKU_07,-12.861735752368574,-8360.162237993734
OUT_01991,2023,10,DIST_W_01,SKU_04,-25.440359816032757,-8268.120710081947
OUT_00507,2025,2,DIST_W_03,SKU_04,-51.3456610465706,-16687.349990125444
OUT_09006,2024,2,DIST_C_02,SKU_09,-31.77862290014221,-69912.97804947854
OUT_03524,2023,9,DIST_W_03,SKU_06,-134.46563747278122,-11295.13372725108
OUT_16321,2025,9,DIST_NW_02,SKU_05,-24.10310675516012,-2169.325419416178
OUT_12932,2025,10,DIST_C_03,SKU_03,-45.84995626079974,-16047.466414406452
OUT_16773,2025,3,DIST_NW_01,SKU_07,-11.686941731374198,-7596.524315844588
OUT_06433,2024,7,DIST_W_03,SKU_07,-24.64686000254855,-16020.43994281081
OUT_00228,2023,7,DIST_W_03,SKU_09,-14.014263594147206,-30831.38697717822
OUT_09780,2024,12,DIST_C_01,SKU_10,-70.50627268202432,-26033.091734039524
OUT_03325,2025,6,DIST_W_02,SKU_02,-99.68809388496852,-25254.34272998825
OUT_09523,2023,10,DIST_C_02,SKU_04,-51.01713145370756,-16580.597684383432
OUT_14025,2024,8,DIST_NW_02,SKU_10,-19.543310601897776,-7215.957412950175
OUT_05201,2025,2,DIST_W_01,SKU_08,-28.61159471558583,-12589.075282302902
OUT_16460,2023,5,DIST_NW_01,SKU_06,-601.1836132424329,-50499.42702006055
OUT_08891,2025,11,DIST_W_02,SKU_02,-96.6131160545954,-24475.3053069584
OUT_19272,2023,8,DIST_S_01,SKU_03,-4.722109492548411,-1652.7075883792336
OUT_15052,2024,11,DIST_NW_02,SKU_08,-35.70591738037259,-15710.57436454688
OUT_13918,2023,10,DIST_NW_02,SKU_02,-38.605873525576726,-9780.191925087183
OUT_16407,2025,1,DIST_NW_02,SKU_04,-11.093677785425658,-3605.452545847253
OUT_15474,2024,6,DIST_NW_02,SKU_06,-100.66759397268862,-8456.121802263127
OUT_17588,2023,2,DIST_S_02,SKU_03,-6.798649043180607,-2379.479326610891
OUT_08995,2024,4,DIST_W_03,SKU_10,-73.9453073484827,-27302.906831451637
OUT_17661,2024,3,DIST_S_02,SKU_01,-30.548103176213846,-9164.452608821975
OUT_04901,2024,7,DIST_W_03,SKU_02,-40.31760091374257,-10213.813007918649
OUT_14683,2023,12,DIST_NW_02,SKU_06,-443.73291488742206,-37273.55895184311
OUT_09042,2025,5,DIST_C_02,SKU_07,-54.91708191741767,-35696.08541614153
OUT_05777,2023,9,DIST_W_03,SKU_07,-63.30766609604455,-41150.01217795528
OUT_02032,2025,8,DIST_W_03,SKU_06,-140.58790682910467,-11809.418022148668
OUT_12480,2023,4,DIST_C_03,SKU_01,-42.52430365803022,-12757.299689396108
OUT_11316,2025,11,DIST_C_02,SKU_04,-43.93074848125679,-14277.476664081318
OUT_05823,2025,10,DIST_W_01,SKU_10,-3.944726791612548,-1456.5091547632426
OUT_19300,2023,8,DIST_S_01,SKU_02,-96.75033102440476,-24510.11304535939
OUT_15562,2025,9,DIST_NW_01,SKU_01,-70.92838932727585,-21278.55336504597
OUT_14567,2023,1,DIST_NW_01,SKU_02,-17.289718543523463,-4380.072003076278
OUT_16195,2024,1,DIST_NW_01,SKU_10,-33.664998897758444,-12430.178951381587
OUT_01419,2025,1,DIST_W_02,SKU_06,-103.60985447965678,-8703.17899030042
OUT_08190,2024,11,DIST_W_02,SKU_02,-38.16977172709552,-9669.708828067216
OUT_00603,2024,3,DIST_W_02,SKU_05,-59.92776878650914,-5393.530365724168
OUT_00769,2023,11,DIST_W_02,SKU_07,-19.30492063770083,-12548.170125361556
OUT_11186,2024,4,DIST_C_02,SKU_07,-29.050011526452725,-18882.473501120607
OUT_17317,2024,8,DIST_S_02,SKU_04,-9.769327387586106,-3175.053634847989
OUT_11003,2023,2,DIST_C_02,SKU_05,-87.90206646861832,-7911.183048559231
OUT_01197,2023,11,DIST_W_01,SKU_05,-60.32862577362864,-5429.611746040306
OUT_08690,2024,5,DIST_W_02,SKU_09,-1.889626712499623,-4157.163160915888
OUT_15512,2024,4,DIST_NW_01,SKU_07,-82.7276634740643,-53772.93955741954
OUT_01552,2025,7,DIST_W_02,SKU_09,-5.678148586782891,-12491.921125433322
OUT_08112,2023,6,DIST_W_03,SKU_07,-37.39009979560024,-24303.54924022426
OUT_05825,2023,2,DIST_W_01,SKU_03,-56.967887205408125,-19938.799400202715
OUT_01270,2025,4,DIST_W_02,SKU_09,-21.46996001968856,-47233.87027071988
OUT_15139,2025,12,DIST_NW_02,SKU_03,-11.024212624471437,-3858.475213371075
OUT_17354,2023,12,DIST_S_02,SKU_04,-34.521110332873825,-11219.327698076584
OUT_12924,2023,2,DIST_C_03,SKU_02,-39.328250236698494,-9963.205536449532
OUT_08764,2023,11,DIST_W_03,SKU_02,-89.6695585252952,-22716.25103099922
OUT_14974,2024,6,DIST_NW_02,SKU_05,-57.94926584519251,-5215.417830071861
OUT_10849,2024,6,DIST_C_03,SKU_03,-54.82459739737072,-19188.63836719024
OUT_10614,2023,2,DIST_C_03,SKU_04,-8.974538646815637,-2916.751826598468
OUT_04193,2025,10,DIST_W_02,SKU_03,-22.643355041009915,-7925.221519193826
OUT_12658,2025,2,DIST_C_01,SKU_07,-117.67234905812556,-76487.00425861534
OUT_05847,2023,3,DIST_W_02,SKU_04,-25.359267914986603,-8241.776534768544
OUT_09545,2023,5,DIST_C_03,SKU_08,-10.269581864848709,-4518.648505707886
OUT_15648,2023,9,DIST_NW_02,SKU_10,-6.9906889177579545,-2581.157750073512
OUT_05272,2023,5,DIST_W_02,SKU_02,-59.64366221343555,-15109.735937218671
OUT_18338,2025,2,DIST_S_02,SKU_10,-62.11658435800244,-22935.33919289756
OUT_11177,2023,6,DIST_C_02,SKU_03,-29.79914402353714,-10429.680704366936
OUT_17473,2023,9,DIST_S_01,SKU_04,-10.184082424965473,-3309.8378077650577
OUT_19627,2024,1,DIST_S_01,SKU_10,-10.800505573639814,-3987.847212270204
OUT_00182,2025,12,DIST_W_02,SKU_07,-87.35143682954927,-56778.42975598893
OUT_15785,2023,3,DIST_NW_01,SKU_06,-62.66759577493471,-5264.04858834006
OUT_19092,2024,12,DIST_S_01,SKU_10,-25.830768391615297,-9537.520236802698
OUT_00577,2024,3,DIST_W_02,SKU_07,-62.58043277193326,-40677.298052199134
OUT_07298,2024,4,DIST_W_02,SKU_08,-38.50538657770832,-16942.340430568856
OUT_08898,2025,6,DIST_W_01,SKU_01,-17.544379136065277,-5263.28676287445
OUT_04566,2025,9,DIST_W_01,SKU_07,-22.696202548485267,-14752.49848162002
OUT_02258,2023,10,DIST_W_01,SKU_10,-3.462404813496973,-1278.4337727594263
OUT_05485,2024,4,DIST_W_03,SKU_02,-285.87968424094447,-72422.84868678275
OUT_18468,2025,5,DIST_S_01,SKU_08,-37.84572794958951,-16652.118975320253
OUT_15316,2025,12,DIST_NW_02,SKU_05,-90.4400711530625,-8139.626168209626
OUT_12793,2023,8,DIST_C_02,SKU_04,-13.760546319017283,-4472.183688986446
OUT_00432,2025,8,DIST_W_02,SKU_01,-71.12402099507098,-21337.16190496865
OUT_07110,2023,4,DIST_W_02,SKU_06,-88.34295014656617,-7420.79875387131
OUT_14192,2024,8,DIST_NW_01,SKU_04,-23.07473775519152,-7499.261249073948
OUT_06063,2025,6,DIST_W_01,SKU_03,-6.306018174498717,-2207.1144410485845
OUT_14972,2025,3,DIST_NW_01,SKU_05,-23.640681780288283,-2127.6356850718644
OUT_18630,2023,2,DIST_S_01,SKU_04,-30.465300417094,-9901.266598108132
OUT_00278,2023,10,DIST_W_03,SKU_01,-27.18104772261935,-8154.270954284178
OUT_13417,2023,7,DIST_NW_02,SKU_07,-50.45748217682269,-32797.394151124136
OUT_10520,2023,10,DIST_C_02,SKU_10,-19.4073913178496,-7165.8419107741165
OUT_05482,2024,8,DIST_W_01,SKU_06,-359.7597651514861,-30219.83817553329
OUT_07585,2024,4,DIST_W_01,SKU_02,-29.16481828046693,-7388.443719027394
OUT_05349,2023,3,DIST_W_01,SKU_05,-71.30911586281017,-6417.817055332156
OUT_02371,2024,1,DIST_W_03,SKU_01,-59.20684265748032,-17762.066618133715
OUT_14280,2025,8,DIST_NW_02,SKU_01,-35.45317190793886,-10635.970219198533
OUT_11690,2025,10,DIST_C_03,SKU_06,-63.61752038946548,-5343.906197751848
OUT_17054,2025,6,DIST_S_02,SKU_10,-5.031419580559033,-1857.7753687393808
OUT_01945,2024,2,DIST_W_02,SKU_01,-5.198965909886026,-1559.674654446687
OUT_01747,2023,9,DIST_W_02,SKU_04,-5.257575799360717,-1708.7580729329118
OUT_13185,2023,1,DIST_NW_02,SKU_07,-25.547675820684848,-16606.00734212993
OUT_15675,2024,7,DIST_NW_02,SKU_05,-21.6775234244069,-1950.9920441004608
OUT_08117,2023,9,DIST_W_02,SKU_05,-12.375858507055366,-1113.8292384323363
OUT_18682,2024,7,DIST_S_01,SKU_08,-54.24903904490794,-23869.538346249454
OUT_06568,2025,8,DIST_W_02,SKU_07,-22.415519930729072,-14570.137609799802
OUT_03009,2024,6,DIST_W_02,SKU_08,-6.549427243922953,-2881.722556514182
OUT_12692,2023,11,DIST_C_03,SKU_09,-5.9562790504280905,-13103.775400603976
OUT_03399,2023,11,DIST_W_03,SKU_06,-48.26983266029008,-4054.674545815399
OUT_08215,2025,4,DIST_W_02,SKU_02,-53.775939203229925,-13623.281031228427
OUT_19834,2023,2,DIST_S_01,SKU_10,-11.009794139235094,-4065.133790731964
OUT_15711,2024,4,DIST_NW_02,SKU_02,-25.33885722873572,-6419.2077430386
OUT_16817,2025,1,DIST_NW_02,SKU_09,-5.42996760223356,-11945.882591809972
OUT_02334,2024,9,DIST_W_03,SKU_04,-25.59854207048389,-8319.502183099205
OUT_06182,2024,8,DIST_W_02,SKU_08,-23.215772195933,-10214.962566937009
OUT_16832,2025,9,DIST_NW_02,SKU_07,-63.53094052644899,-41295.09545300213
OUT_10043,2023,1,DIST_C_02,SKU_10,-7.745234181676793,-2859.780431926932
OUT_19211,2023,1,DIST_S_02,SKU_10,-30.12225541481211,-11122.056693132952
OUT_09450,2025,5,DIST_C_03,SKU_03,-25.459147179404127,-8910.674707158807
OUT_02171,2025,5,DIST_W_02,SKU_04,-2.8791531991498704,-935.7403429088264
OUT_04440,2024,1,DIST_W_02,SKU_07,-19.569934435750834,-12720.463433894069
OUT_11886,2024,1,DIST_C_03,SKU_05,-24.61050243210096,-2214.9808056202705
OUT_03083,2023,9,DIST_W_01,SKU_10,-3.7605747493312736,-1388.4841931800972
OUT_18396,2024,4,DIST_S_02,SKU_05,-15.785051600358749,-1420.6550304889631
OUT_10133,2025,11,DIST_C_02,SKU_05,-24.95156366864341,-2245.641652431687
OUT_08875,2025,11,DIST_W_03,SKU_05,-22.62393871243152,-2036.1179217507572
OUT_05661,2025,11,DIST_W_01,SKU_10,-7.233677776979852,-2670.901214462184
OUT_15673,2025,10,DIST_NW_01,SKU_10,-18.49071909274397,-6827.373677422182
OUT_13286,2023,3,DIST_NW_02,SKU_03,-8.07629102108245,-2826.7043764937644
OUT_00349,2023,7,DIST_W_03,SKU_01,-33.18430711924405,-9955.322095785315
OUT_07266,2025,6,DIST_W_02,SKU_06,-200.76196168357023,-16863.963079294936
OUT_01640,2025,8,DIST_W_02,SKU_08,-59.37781854277998,-26126.28941968977
OUT_10421,2024,3,DIST_C_01,SKU_10,-3.959802750041456,-1462.0853093332962
OUT_03622,2023,1,DIST_W_03,SKU_09,-12.400721056208477,-27281.57474084493
OUT_12436,2023,9,DIST_C_02,SKU_07,-51.41115659117555,-33417.20439463164
OUT_19973,2023,8,DIST_S_02,SKU_05,-12.086309260810843,-1087.7316092032363
OUT_12331,2025,3,DIST_C_02,SKU_03,-24.787493160418894,-8675.66599419193
OUT_15968,2025,6,DIST_NW_01,SKU_08,-29.960998779155283,-13182.796066547724
OUT_02938,2025,7,DIST_W_01,SKU_08,-5.839902581224122,-2569.534693745729
OUT_00799,2023,5,DIST_W_01,SKU_08,-21.432594873224403,-9430.374812471217
OUT_06502,2024,11,DIST_W_01,SKU_10,-18.442883254513116,-6809.71068427673
OUT_00333,2024,10,DIST_W_03,SKU_02,-75.3041041926167,-19076.99920371341
OUT_00308,2024,4,DIST_W_02,SKU_02,-118.69122787120472,-30068.419904239672
OUT_06109,2024,7,DIST_W_03,SKU_08,-28.79921348060327,-12671.617393889028
OUT_08590,2023,12,DIST_W_03,SKU_05,-33.09845233268135,-2978.8466292582016
OUT_15358,2024,2,DIST_NW_01,SKU_06,-349.3746224817866,-29347.436578194185
OUT_17585,2023,10,DIST_S_01,SKU_07,-65.83159213603525,-42790.50508771383
OUT_08932,2023,1,DIST_W_03,SKU_03,-5.040063830516629,-1764.0043728255432
OUT_04678,2024,9,DIST_W_03,SKU_10,-37.260058195111824,-13757.57160235827
OUT_02436,2024,4,DIST_W_02,SKU_01,-44.16548080972153,-13249.675325978022
OUT_19751,2024,3,DIST_S_01,SKU_04,-5.767568376105423,-1874.432339219769
OUT_06476,2023,3,DIST_W_03,SKU_07,-28.228726435128905,-18348.665025591872
OUT_12267,2025,3,DIST_C_02,SKU_10,-8.50116284500321,-3138.8976956185497
OUT_09874,2024,5,DIST_C_03,SKU_01,-24.38044686433901,-7314.174610829069
OUT_00236,2023,1,DIST_W_02,SKU_09,-15.32703763819885,-33719.525225990765
OUT_05645,2025,3,DIST_W_01,SKU_08,-11.514250174017334,-5066.31083233618
OUT_16924,2024,12,DIST_NW_01,SKU_04,-35.520107942959775,-11544.057566213593
OUT_16581,2023,8,DIST_NW_01,SKU_09,-2.877820433075917,-6331.242269433392
OUT_17437,2025,7,DIST_S_01,SKU_04,-45.051762783662895,-14641.849773148137
OUT_13104,2023,1,DIST_NW_01,SKU_06,-123.9274654581071,-10409.884867658831
OUT_03337,2025,8,DIST_W_02,SKU_09,-5.546848812776041,-12203.100400780357
OUT_19068,2023,2,DIST_S_02,SKU_03,-63.71085326035004,-22298.775199642576
OUT_03103,2024,12,DIST_W_03,SKU_10,-11.311981193103534,-4176.692166450822
OUT_18564,2024,10,DIST_S_01,SKU_07,-11.737073433368344,-7629.073487214003
OUT_16632,2023,12,DIST_NW_01,SKU_06,-183.06300794175849,-15377.264317192248
OUT_10361,2024,3,DIST_C_02,SKU_10,-9.042879963210927,-3338.910704694956
OUT_08739,2025,3,DIST_W_01,SKU_07,-148.48583033353785,-96515.82433666442
OUT_13570,2024,12,DIST_NW_01,SKU_06,-91.59138827396164,-7693.716206366554
OUT_06293,2023,10,DIST_W_01,SKU_04,-10.614618092074098,-3449.788172058591
OUT_15736,2023,4,DIST_NW_01,SKU_04,-13.016794365244316,-4230.422873122927
OUT_04515,2025,6,DIST_W_02,SKU_10,-4.352248643360371,-1607.033690633134
OUT_12849,2024,2,DIST_C_03,SKU_09,-5.853792216356235,-12878.297124106812
OUT_09697,2023,9,DIST_C_03,SKU_03,-9.814728255163152,-3435.1707416443924
OUT_11737,2024,2,DIST_C_02,SKU_02,-13.891696884645608,-3519.241288598197
OUT_03937,2023,3,DIST_W_01,SKU_05,-21.022128766599543,-1891.976952419793
OUT_02082,2024,4,DIST_W_02,SKU_04,-6.539600897096148,-2125.3720168673917
OUT_15348,2025,5,DIST_NW_02,SKU_10,-3.63442060728585,-1341.890814889479
OUT_08900,2023,9,DIST_W_03,SKU_05,-11.466718988366518,-1032.0399737191854
OUT_05299,2025,8,DIST_W_03,SKU_02,-112.12676646926992,-28405.42551408562
OUT_00736,2023,1,DIST_W_02,SKU_01,-28.03635138049085,-8410.933296189514
OUT_01001,2025,2,DIST_W_01,SKU_01,-5.748222385720386,-1724.4421938023036
OUT_07801,2024,9,DIST_W_03,SKU_04,-24.91505694690156,-8097.367079666506
OUT_15541,2025,2,DIST_NW_02,SKU_05,-10.528874068357297,-947.6066839508724
OUT_04981,2025,8,DIST_W_03,SKU_10,-3.385144449547921,-1249.891537580785
OUT_14471,2023,5,DIST_NW_02,SKU_06,-130.8654820550152,-10992.679064779615
OUT_03314,2023,11,DIST_W_03,SKU_10,-3.524747809562613,-1301.4286853426083
OUT_07056,2024,1,DIST_W_03,SKU_06,-297.9287858629074,-25026.040961210783
OUT_17225,2024,5,DIST_S_02,SKU_10,-4.71191016832101,-1739.8086009460274
OUT_10524,2024,4,DIST_C_03,SKU_07,-36.418041125454565,-23671.678692793896
OUT_12993,2023,8,DIST_C_03,SKU_04,-35.025771014603094,-11383.416746569472
OUT_00171,2023,9,DIST_W_01,SKU_09,-16.310803847187767,-35883.78993552355
OUT_00503,2023,3,DIST_W_02,SKU_02,-84.88879607296627,-21505.184147548025
OUT_12586,2025,3,DIST_C_03,SKU_09,-2.8621473171425307,-6296.737518107509
OUT_08039,2025,10,DIST_W_02,SKU_04,-24.593461504076668,-7992.872859647635
OUT_09667,2023,12,DIST_C_01,SKU_02,-50.08477804067489,-12688.115764917704
OUT_04709,2025,12,DIST_W_01,SKU_01,-9.371783687606264,-2811.517498328697
OUT_05051,2023,7,DIST_W_01,SKU_04,-5.563464459739118,-1808.170431644411
OUT_13234,2023,6,DIST_NW_01,SKU_01,-72.48597647416256,-21745.78711753731
OUT_07899,2025,11,DIST_W_01,SKU_05,-27.537794177085203,-2478.3560296766104
OUT_06310,2025,6,DIST_W_03,SKU_10,-2.4615738960663047,-908.867648722564
OUT_07192,2023,12,DIST_W_01,SKU_09,-5.3298871026818855,-11725.77522481256
OUT_01358,2024,3,DIST_W_01,SKU_06,-114.79690723142,-9642.909514918478
OUT_06264,2023,4,DIST_W_01,SKU_09,-48.10054691891035,-105821.16063178792
OUT_09719,2023,5,DIST_C_02,SKU_10,-19.605307690562505,-7238.86564873778
OUT_05282,2024,6,DIST_W_02,SKU_08,-7.909841785914106,-3480.3507010420653
OUT_18643,2025,3,DIST_S_01,SKU_01,-6.860078189198933,-2058.0479979180445
OUT_18992,2025,1,DIST_S_01,SKU_10,-31.93428456610248,-11791.113287774042
OUT_15502,2025,12,DIST_NW_01,SKU_02,-111.29879836491035,-28195.648393568517
OUT_00445,2023,6,DIST_W_01,SKU_02,-45.47015670134067,-11519.094058035416
OUT_05936,2025,11,DIST_W_03,SKU_05,-128.40724447189493,-11556.681576947316
OUT_13221,2024,3,DIST_NW_02,SKU_01,-13.426101424618128,-8726.932148670236
OUT_00560,2023,1,DIST_W_02,SKU_04,-9.945293613778867,-3232.2242643996387
OUT_02152,2025,8,DIST_W_01,SKU_09,-31.743955594752087,-69836.65741203832
OUT_12835,2025,1,DIST_C_02,SKU_06,-62.56815528066919,-5255.675880601359
OUT_17198,2024,10,DIST_S_01,SKU_08,-14.838593948651202,-6529.025696944608
OUT_06509,2024,3,DIST_W_01,SKU_06,-100.265803854049,-8422.375073496662
OUT_10776,2025,2,DIST_C_01,SKU_01,-30.021344955251276,-9006.40820391371
OUT_08539,2025,11,DIST_W_01,SKU_05,-25.47980486106057,-2293.2199273425504
OUT_12388,2024,6,DIST_C_02,SKU_05,-57.72694427076465,-5195.465047347922
OUT_11132,2025,5,DIST_C_03,SKU_03,-10.715696028767352,-3750.536718915942
OUT_17507,2025,4,DIST_S_01,SKU_09,-3.682513009608484,-8101.562486436717
OUT_07408,2025,1,DIST_W_01,SKU_08,-67.58100810681377,-29735.683224631564
OUT_12121,2024,8,DIST_C_02,SKU_03,-12.08495243376264,-4229.747795973974
OUT_10438,2023,2,DIST_C_02,SKU_01,-31.614215689923963,-9484.26319663432
OUT_06580,2024,6,DIST_W_03,SKU_09,-2.233428711252717,-4913.520818989264
OUT_19356,2025,4,DIST_S_02,SKU_07,-103.38600148147223,-67200.89079691576
OUT_08355,2024,12,DIST_W_02,SKU_02,-138.30706183138932,-35037.75963238834
OUT_12792,2023,4,DIST_C_01,SKU_08,-16.52045735753359,-7268.958415001443
OUT_00327,2024,5,DIST_W_01,SKU_09,-8.64191386720745,-19012.207204399358
OUT_04102,2025,7,DIST_W_01,SKU_07,-67.58073114060728,-43927.48748447675
OUT_18189,2024,5,DIST_S_02,SKU_08,-7.682985649349016,-3380.4647814014816
OUT_17334,2025,8,DIST_S_02,SKU_03,-19.098241193441837,-6684.424623086429
OUT_09553,2023,2,DIST_C_01,SKU_07,-25.643074946451524,-16667.997224891038
OUT_10663,2025,3,DIST_C_03,SKU_10,-8.048041080423301,-2971.5350953281186
OUT_02679,2023,3,DIST_W_01,SKU_01,-11.615204042982448,-1045.4112254828535
OUT_15932,2023,3,DIST_NW_02,SKU_03,-5.184851768956924,-1814.7039496369132
OUT_06084,2025,5,DIST_W_02,SKU_01,-4.536470539675777,-1360.9589200485807
OUT_09930,2023,4,DIST_C_03,SKU_10,-12.795387505921584,-4724.447047047626
OUT_16717,2025,4,DIST_NW_01,SKU_07,-32.77832905536896,-21305.93144521639
OUT_17964,2024,2,DIST_S_01,SKU_03,-12.142046705298323,-4249.761522757921
OUT_16821,2023,5,DIST_NW_01,SKU_06,-123.2006215159353,-10348.848413629868
OUT_06200,2025,6,DIST_W_02,SKU_09,-3.8027520189059656,-8366.010609967081
OUT_11245,2024,11,DIST_C_03,SKU_08,-10.411736212264778,-4581.211378469652
OUT_17540,2025,4,DIST_S_01,SKU_09,-21.742950627237008,-47834.487239047
OUT_05926,2023,1,DIST_W_03,SKU_09,-3.141101471582185,-6910.427242775192
OUT_12246,2025,3,DIST_C_03,SKU_09,-2.2640729394518693,-4980.938566784396
OUT_13574,2023,10,DIST_NW_02,SKU_04,-22.65204452595544,-7361.958755076482
OUT_11316,2024,9,DIST_C_02,SKU_02,-168.22705199838853,-42617.48406726069
OUT_15011,2024,12,DIST_NW_02,SKU_08,-9.377286503778434,-4125.977151255706
